what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.400.v20120523-2012,"org.eclipse.pde.api.tools.ui",1384356326215
stopped,bundle,org.eclipse.pde.ds.ui,1.0.200.v20120530-1435,"org.eclipse.pde.ds.ui",1384356326215
stopped,bundle,org.eclipse.pde.runtime,3.4.300.v20120523-1453,"org.eclipse.pde.runtime",1384356326215
stopped,bundle,org.eclipse.pde.ui.templates,3.4.500.v20120523-2012,"org.eclipse.pde.ui.templates",1384356326215
stopped,bundle,org.eclipse.wb.rcp.SWT_AWT,1.5.1.r42x201209161301,"org.eclipse.wb.rcp.SWT_AWT",1384356326215
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.5.1.r42x201209161238,"org.eclipse.wb.rcp.databinding.emf",1384356326215
stopped,bundle,org.eclipse.wb.rcp.databinding.xwt,1.5.1.r42x201209161246,"org.eclipse.wb.rcp.databinding.xwt",1384356326215
stopped,bundle,org.eclipse.wb.rcp.databinding,1.5.1.r42x201209161238,"org.eclipse.wb.rcp.databinding",1384356326231
stopped,bundle,org.eclipse.wb.rcp.nebula,1.5.1.r42x201209161238,"org.eclipse.wb.rcp.nebula",1384356326231
stopped,bundle,org.eclipse.wb.rcp.swing2swt,1.5.1.r42x201209161238,"org.eclipse.wb.rcp.swing2swt",1384356326231
stopped,bundle,org.eclipse.wb.xwt,1.5.1.r42x201209161246,"org.eclipse.wb.xwt",1384356326231
stopped,bundle,org.eclipse.wb.rcp,1.5.1.r42x201209161238,"org.eclipse.wb.rcp",1384356326231
stopped,bundle,org.eclipse.pde.ui,3.7.2.v20130121-093123,"org.eclipse.pde.ui",1384356326231
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.200.v20120521-2344,"org.eclipse.ui.cheatsheets",1384356326231
stopped,bundle,org.eclipse.help.ui,3.5.201.v20130108-092756,"org.eclipse.help.ui",1384356326231
stopped,bundle,org.eclipse.help.webapp,3.6.101.v20130116-182509,"org.eclipse.help.webapp",1384356326231
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1384356326231
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1384356326231
stopped,bundle,org.eclipse.ui.intro.universal,3.2.600.v20120912-155524,"org.eclipse.ui.intro.universal",1384356326231
stopped,bundle,org.eclipse.ui.intro,3.4.200.v20120521-2344,"org.eclipse.ui.intro",1384356326231
stopped,bundle,org.eclipse.help.base,3.6.101.v201302041200,"org.eclipse.help.base",1384356326262
stopped,bundle,org.eclipse.equinox.http.jetty,3.0.1.v20121109-203239,"org.eclipse.equinox.http.jetty",1384356326309
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1384356326324
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1384356326340
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1384356326340
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1384533762978
started,bundle,org.eclipse.osgi,3.8.2.v20130124-134944,"org.eclipse.osgi",1384533762979
